area,bedrooms,price
1865,4,96.44
1103,4,45.03
1463,2,93.41
1471,2,161.45
3875,4,114.45
1560,5,129.87
3337,4,95.41
1504,1,41.87
2967,1,44.45
1801,3,95.57
3394,3,78.19
3776,3,161.58
3743,5,45.45
890,3,103.7
2973,3,63.04
3204,4,63.33
3274,4,147.18
2791,3,111.61
3640,3,165.48
1359,4,111.1
1101,1,142.95
2648,4,47.87
1032,5,102.23
2804,5,109.6
2480,2,65.55
1625,4,134.6
896,3,129.71
1610,3,97.69
2519,1,117.42
1920,4,64.54
1391,5,129.27
2501,1,61.7
2910,5,129.59
1055,2,165.2
1219,5,118.73
917,5,106.77
1055,4,91.4
3360,2,100.67
2199,5,125.11
2244,5,131.55
1830,3,111.85
2053,2,117.54
916,4,77.31
3190,1,91.48
2192,1,90.61
3149,4,49.07
1414,5,151.34
1554,3,108.12
3833,1,84.9
1518,3,128.12
3519,1,83.85
1550,2,33.97
3907,1,48.71
3500,2,64.96
2818,3,82.3
1485,3,160.07
1578,4,129.14
3992,2,163.47
3447,3,135.41
2256,5,85.41
2252,3,152.79
2870,4,51.44
1284,1,122.44
2659,1,123.76
2591,4,61.1
2073,1,112.03
2540,1,52.14
3899,2,158.06
1682,5,75.12
2512,1,76.04
3155,4,138.46
1712,4,35.82
2132,5,56.98
1558,2,146.72
1886,1,45.84
2601,5,54.83
3165,3,61.74
2957,3,38.79
2505,3,62.81
3475,5,143.48
2549,2,99.98
1250,4,74.0
3642,4,66.69
1159,1,63.3
2277,1,86.53
1461,2,30.64
3438,5,109.96
2222,4,44.26
3759,1,100.16
922,1,113.88
889,5,99.76
1398,5,41.85
2658,5,57.65
3960,2,87.03
1577,3,158.93
2868,5,148.37
2146,4,137.49
2637,4,35.25
1641,3,102.88
3478,4,165.82
2887,5,68.03
3051,5,142.9
2220,2,111.77
1308,2,134.62
989,4,78.18
1506,5,44.4
3866,2,109.32
1352,3,44.3
1622,5,63.87
2629,4,108.51
2560,1,130.33
3752,2,132.31
2109,1,144.77
2928,2,148.32
3723,4,103.37
3133,2,42.17
2548,1,80.32
1798,2,141.81
2869,4,52.3
3596,4,79.68
2667,4,167.15
1466,2,82.25
3309,5,61.0
1676,4,133.07
3858,1,123.25
3117,2,98.69
3271,3,117.59
2134,1,64.98
1278,2,103.39
2672,5,88.81
933,2,81.72
3054,1,88.03
1937,5,141.82
2381,5,85.7
3958,4,97.9
3606,3,63.89
1323,1,123.21
1491,3,130.73
1825,1,35.9
1106,5,144.07
3572,4,94.67
3274,1,93.26
1049,2,51.77
2709,2,95.5
1343,1,168.68
3843,3,168.61
2505,5,56.45
2203,1,72.86
2264,1,159.39
2333,3,163.47
1879,4,158.9
3146,3,84.71
3683,5,113.7
3351,2,116.69
1472,1,96.67
1420,1,86.14
1816,3,168.8
2258,2,123.24
2133,1,56.26
3532,4,157.31
2912,1,88.59
2592,4,54.36
3538,2,150.45
1239,5,147.46
3822,5,78.66
3733,2,133.23
2316,1,151.08
3486,5,140.47
2502,3,107.76
1448,1,82.49
2871,5,84.58
1890,5,86.88
2143,5,137.49
3370,5,146.31
2817,4,31.27
3586,5,161.25
1862,4,136.42
3040,5,49.03
2000,5,90.89
2670,4,36.37
3206,4,63.1
2283,3,60.24
1676,2,103.81
1128,4,104.52
2123,2,99.28
1084,3,67.01
2303,3,133.24
1155,3,49.99
963,2,107.77
1561,3,100.74
1916,4,152.63
839,4,161.07
3712,5,159.47
2465,5,102.55
3170,2,103.47
3476,4,94.5
3188,4,41.56
2825,3,66.9
2292,3,49.52
1083,5,53.25
3907,4,71.83
2230,3,118.01
1733,5,35.25
2285,5,146.07
1048,3,133.28
3270,4,127.42
3702,5,112.28
1865,1,89.35
3877,1,145.71
3890,2,85.11
957,5,120.66
1513,5,66.06
1860,2,31.52
1295,4,41.18
1356,4,159.87
1852,4,73.83
3548,2,91.68
845,2,135.64
1749,2,55.19
3036,4,159.82
2288,2,96.15
977,1,61.37
2314,2,87.82
2452,2,34.8
2116,5,133.09
3002,4,84.35
2633,5,138.06
1217,4,76.58
2502,5,130.16
3691,1,116.85
2658,2,41.45
1612,1,159.76
1146,5,69.38
1319,5,119.75
1613,3,68.5
3511,2,116.03
3981,4,123.91
2041,4,132.44
1954,4,45.47
2035,3,113.87
1853,5,124.63
2997,4,115.22
1640,1,58.08
1201,3,123.17
3991,2,114.06
3555,4,78.71
2072,5,73.51
3599,3,125.71
3748,3,59.11
3770,5,94.62
2666,4,124.77
1017,4,65.86
2678,1,130.5
3314,1,164.86
1817,5,43.93
2990,3,80.21
1132,5,91.65
2453,3,65.31
3869,1,169.82
3113,4,129.88
2128,3,120.44
806,3,123.75
1042,2,136.37
2883,1,157.17
828,3,53.28
1150,3,135.86
2187,4,93.32
3093,4,140.36
2386,1,46.89
1504,2,122.93
2830,3,100.46
1362,3,54.82
1233,3,65.45
2163,2,94.02
1234,2,38.1
3110,1,41.61
3759,2,116.51
2232,1,111.93
3476,2,103.47
1538,2,100.79
1684,1,36.89
1701,1,40.56
1726,4,129.09
2906,4,36.72
2088,3,104.51
3695,3,148.54
1978,5,98.55
1393,3,156.38
2085,5,169.48
2243,3,137.34
1267,5,103.46
850,4,38.14
3917,5,53.84
1287,4,49.19
3172,4,76.69
1565,2,36.43
3060,2,145.92
1270,2,118.97
3240,5,125.6
2155,1,55.07
2312,2,116.25
3580,3,46.78
850,5,71.97
1799,1,74.46
2950,4,125.34
3505,1,58.98
3867,2,120.25
3064,1,137.84
1166,5,66.64
2843,2,152.83
811,5,42.53
1383,2,69.01
2882,5,149.75
1003,1,113.13
1401,5,131.78
2328,5,56.51
1006,4,64.15
2339,1,116.68
2381,3,132.88
3071,4,145.51
2300,4,81.73
3186,2,89.99
1870,3,82.8
1804,3,166.49
909,5,118.74
994,4,161.92
3926,5,132.47
2846,1,78.57
3656,2,48.95
2010,4,138.62
2024,3,43.79
2988,1,147.37
2037,2,89.05
3430,5,104.37
2567,5,71.23
3826,2,38.38
1333,2,86.57
2533,3,46.79
2537,1,160.55
2692,5,44.54
2277,4,96.36
3382,4,136.44
3064,5,120.92
3305,3,79.5
1936,3,105.09
2710,2,40.09
3613,1,127.65
3019,3,110.41
2178,3,74.05
1826,1,31.7
2112,2,49.09
1418,4,69.98
3948,3,134.42
871,2,86.72
3408,2,41.63
1189,3,52.5
2724,2,89.04
1195,3,53.16
1092,2,58.61
1112,5,92.27
887,3,74.21
2191,2,164.03
2982,2,76.9
2712,3,152.52
3190,1,120.68
2816,5,123.21
1888,3,84.46
2381,1,140.37
3647,2,47.56
1787,5,140.0
1584,4,110.33
3647,1,54.69
3469,1,139.28
1243,3,63.49
2667,1,58.24
3187,3,151.33
3224,2,168.72
2181,1,57.14
2703,4,33.72
2946,2,150.57
1785,3,102.58
3570,1,98.09
2973,3,89.82
2823,2,134.28
899,5,114.84
853,3,113.31
2032,3,162.42
2650,5,148.14
3252,2,111.2
1579,1,126.5
1881,1,64.88
2051,5,160.0
3958,3,145.99
1019,4,139.81
2957,1,57.21
3737,2,44.41
1824,2,104.65
2479,2,131.72
2761,3,42.55
1738,1,160.66
2867,3,107.67
1291,1,114.77
1125,4,90.93
3784,1,64.46
3099,3,114.99
1603,4,58.09
1923,5,41.42
1485,3,63.5
1178,3,59.13
1223,5,63.41
2015,2,110.67
1192,2,49.74
2538,4,131.55
1359,4,138.0
2357,5,34.48
2980,2,162.09
3096,2,60.97
2594,4,155.66
2678,3,75.92
2434,3,164.09
3529,1,62.97
2122,3,128.95
1969,3,67.31
2361,3,33.96
807,5,145.68
1755,3,35.38
2043,2,69.41
3619,4,76.19
1938,2,57.11
1378,3,40.57
3396,4,91.14
3343,1,62.48
2319,5,142.21
1049,2,99.81
1720,1,150.27
902,2,142.13
2841,5,141.37
3530,5,41.35
1793,1,110.04
3620,4,87.37
3479,2,138.52
3820,3,56.35
912,1,59.52
3995,2,36.41
1450,3,140.15
2923,3,33.98
2008,3,95.7
3296,5,131.58
2925,2,39.82
2235,1,47.23
3623,2,69.93
1700,2,112.57
1334,3,114.23
1546,3,44.12
3495,3,50.0
2849,5,67.71
3309,5,159.89
3567,2,146.96
848,2,81.45
1167,2,94.09
2216,4,98.86
2206,4,147.48
3762,5,165.01
3408,2,145.08
2386,5,53.91
2562,1,133.11
3095,3,60.8
921,5,131.75
2781,1,103.93
3610,3,165.77
2537,2,153.83
3935,5,88.19
3189,2,47.85
3989,3,146.53
2489,5,101.91
2641,4,54.68
2388,4,127.51
3134,1,69.62
2944,1,55.98
2740,5,130.94
3735,5,127.67
3065,4,169.62
3222,2,47.98
834,4,109.5
807,4,126.8
3967,2,158.78
3246,2,153.29
3854,5,166.43
1501,3,111.84
1342,4,107.9
3320,3,166.85
2028,4,72.11
3592,2,128.39
1094,5,137.96
3822,4,147.76
1178,2,131.45
3857,5,79.47
2453,1,53.44
3032,4,91.85
1482,3,86.05
962,1,134.63
1431,5,40.88
3029,5,32.98
2137,3,98.96
3815,5,134.24
1390,3,35.32
2579,5,132.39
1009,2,154.84
3553,3,128.06
2457,3,103.64
3008,5,140.52
822,4,93.07
2216,2,109.47
3001,3,67.23
1888,1,36.22
3645,2,110.75
3562,3,66.07
3271,2,120.53
1000,3,141.94
3388,2,123.0
1289,2,94.64
3036,4,152.73
1553,4,131.42
1363,1,160.73
822,3,105.77
2566,2,169.94
3229,1,105.03
2719,5,149.18
2243,2,148.63
2798,3,122.9
2905,1,166.06
1566,2,55.35
3964,5,72.41
1059,1,163.9
2735,5,75.93
2372,3,36.77
3450,4,103.07
3116,5,102.14
3363,5,136.32
3567,5,146.07
2947,1,123.82
1108,5,31.13
924,5,61.86
1511,1,96.39
2853,2,140.35
3785,2,165.56
2097,5,62.83
3081,4,161.8
3941,5,156.91
3594,3,125.48
2602,4,98.01
3324,2,74.65
944,4,40.49
2263,5,108.63
3102,4,147.82
2562,5,116.81
2642,2,52.19
2152,1,36.06
2204,5,108.31
2192,5,159.46
3047,1,151.55
1206,2,58.42
2456,4,81.84
3574,4,38.68
1278,2,54.63
1818,1,158.28
3609,3,102.52
3089,3,68.84
1516,1,154.14
1092,5,57.25
2199,1,44.46
1970,1,62.33
2529,3,84.46
3966,4,143.9
3388,4,118.39
2262,2,75.64
1938,3,139.03
1479,3,146.54
3525,2,94.84
1832,1,151.2
2188,1,72.96
1541,3,160.6
3673,2,120.72
2717,5,88.03
3014,2,159.82
3663,1,145.02
2029,1,145.68
2126,4,167.18
3207,3,82.89
2455,3,45.63
1038,5,83.38
3850,4,119.08
1522,5,122.56
2462,1,136.23
3091,2,101.89
2702,5,109.44
836,3,167.55
848,3,102.51
3991,2,154.57
1501,4,48.58
3158,3,37.91
902,3,158.02
2832,1,64.19
3564,2,48.96
1583,5,74.09
1017,5,75.86
3485,2,136.65
1332,1,154.22
2432,1,74.58
2097,2,137.96
1165,3,127.92
2548,5,87.7
1392,1,66.77
2608,5,101.06
2164,2,44.26
2674,3,162.79
1257,5,58.46
3225,1,144.81
1683,2,88.75
1491,3,100.18
3459,2,53.9
2874,3,98.82
2288,3,126.7
1214,5,42.88
1265,1,96.54
1087,5,134.08
3958,3,43.5
2979,2,153.67
2019,2,119.13
1187,3,130.45
1065,3,148.47
1516,4,99.06
1279,2,98.35
2430,2,131.39
3307,1,52.91
1014,1,90.69
956,3,87.37
2504,5,60.68
1440,5,81.75
2728,4,114.64
2016,3,167.92
1026,2,45.1
1119,4,163.16
3852,3,52.37
1284,1,131.3
3554,5,88.12
1888,5,43.3
1588,2,107.88
3140,1,84.31
2516,1,42.24
2610,2,92.75
1851,5,120.24
1464,2,147.09
1321,2,140.78
1453,2,75.72
2913,4,74.86
1545,4,141.54
1926,2,51.37
2575,1,35.81
2921,4,107.33
2181,5,77.5
2084,2,30.4
1663,4,64.84
3192,5,144.65
3556,4,33.68
973,5,112.36
1288,4,152.84
1631,3,121.01
2394,2,168.63
2162,1,168.26
2261,5,129.43
1605,2,76.86
2225,5,103.08
1506,2,70.73
2058,3,46.68
1584,1,158.42
1808,2,98.49
3383,1,39.52
1615,3,129.43
2413,5,150.25
2693,4,163.85
1102,1,136.3
1979,4,128.56
3786,4,84.71
1275,3,48.21
3356,5,139.13
3889,5,167.56
1759,3,149.78
917,3,127.34
2367,3,33.01
1453,1,74.63
992,5,167.84
1479,2,164.3
1779,4,57.56
3146,5,37.84
3653,3,81.79
2647,2,36.18
1984,3,83.34
2503,4,95.28
1904,4,97.53
2685,5,103.36
2965,2,75.9
2561,2,95.37
2934,3,36.52
1182,2,35.24
3209,3,122.62
2772,1,149.13
2363,2,91.89
2657,4,74.83
2508,2,164.1
2971,2,157.73
2219,1,135.38
3523,4,131.7
3335,4,113.9
1917,5,31.62
3134,2,72.53
3980,5,60.93
832,3,43.2
2265,1,141.03
1790,2,168.03
931,1,139.73
3956,1,102.04
3628,3,64.16
3951,1,38.02
2134,4,160.18
3197,2,140.47
1761,5,151.56
1740,5,149.39
964,3,117.01
3461,3,68.65
3824,1,44.68
3199,4,60.82
1816,2,80.93
1194,4,166.27
2330,4,43.08
1027,3,85.32
2660,1,115.96
1106,2,131.43
2770,3,59.11
3841,3,120.42
1314,4,164.51
886,1,56.49
3110,1,155.26
1800,2,102.59
2100,4,52.31
1194,2,126.54
3825,2,31.82
1051,5,72.7
3321,3,41.72
1307,2,68.48
2950,3,151.54
2633,5,85.24
1224,1,145.65
3150,5,149.21
3033,2,164.5
3176,5,80.37
2245,3,161.71
2645,5,94.53
3272,5,132.44
1338,4,114.15
3396,4,132.17
3464,2,169.11
3827,2,70.78
1442,3,113.08
3613,4,63.95
3713,4,154.83
2723,2,115.77
3580,2,75.6
3855,2,38.86
950,3,153.27
3386,5,146.2
1472,3,136.16
1081,4,96.28
3369,4,163.97
1639,4,49.87
3241,1,38.14
2614,5,67.27
3833,2,30.53
3181,5,50.93
2851,4,139.08
1973,1,141.8
875,1,49.04
2821,3,77.14
1581,4,159.85
1651,5,131.4
2390,3,156.87
1634,2,59.98
2517,4,90.03
1402,2,82.74
1807,5,116.03
1949,4,80.54
2051,1,153.76
3313,4,150.06
2086,2,89.42
2315,1,60.5
2597,3,134.03
1826,5,49.51
1687,3,43.63
2219,5,151.12
2261,3,108.39
3129,1,49.73
1262,3,115.93
1807,3,114.26
2149,4,98.39
1654,4,65.25
929,1,155.85
2526,5,134.28
1586,1,35.71
2155,4,76.64
2575,4,91.49
1264,4,111.19
2728,3,168.24
1168,4,84.31
3581,4,40.02
2427,3,125.98
1778,3,48.93
3479,3,93.0
2095,2,57.16
1386,2,136.35
3635,2,140.49
3326,3,131.26
2571,3,54.63
3443,2,156.57
1059,3,64.03
1477,1,136.97
2945,1,66.01
2871,3,101.24
1215,2,98.35
1124,1,53.02
2262,4,115.75
1537,5,133.69
1440,2,92.0
2319,3,153.99
2532,5,100.32
1911,1,84.12
1309,3,87.28
2551,2,153.66
3468,3,153.44
3505,3,98.53
3953,4,65.11
2018,2,150.53
3884,2,161.17
1394,1,36.16
2790,3,127.81
2172,3,46.63
1660,1,119.9
2963,2,154.93
2301,3,36.75
2225,3,115.86
3926,4,65.0
2949,3,47.82
3388,1,74.96
1134,3,140.72
3965,1,35.25
3278,3,156.37
2655,2,107.44
1223,4,91.66
1806,1,113.77
1773,3,50.51
1427,4,162.39
1476,4,46.48
2653,2,157.79
838,4,102.7
3491,2,132.73
1010,2,62.32
3553,3,122.0
1016,3,94.56
3888,4,78.17
3716,5,156.58
2413,3,38.64
1964,4,143.57
2483,2,36.75
2365,4,97.34
3583,2,85.11
3563,5,95.4
3283,2,42.43
2801,2,118.81
2891,2,118.09
2026,1,121.64
3330,1,51.35
2675,2,89.03
3242,3,70.56
984,2,41.24
2240,5,118.86
1203,5,38.09
3594,3,44.17
2271,1,122.24
2722,2,144.44
3279,2,111.68
2004,4,88.17
1719,2,113.37
2428,4,149.11
3823,4,48.53
3153,2,135.02
2137,1,158.29
2975,2,123.69
809,3,118.58
3707,4,55.07
2207,3,156.65
3553,4,48.15
2981,4,111.45
3617,2,52.47
3732,5,149.14
1468,1,165.55
1965,1,94.04
2113,2,158.0
1742,3,43.26
2114,5,99.56
1599,4,119.18
3640,4,76.12
1663,4,80.7
3933,4,169.87
2268,4,168.75
1246,2,45.61
1641,1,148.73
2296,5,99.24
2682,1,141.53
2654,2,106.89
3201,2,31.32
2851,1,99.93
3439,1,128.09
3709,1,30.68
2489,5,86.61
2720,1,57.98
2675,2,85.5
2661,1,35.65
942,1,34.75
1339,2,108.94
2506,4,51.09
3269,3,153.5
1701,4,161.97
3840,2,168.91
2934,5,115.61
2350,2,163.59
1889,3,56.36
3462,2,167.39
2956,2,111.72
899,5,140.39
3764,3,39.48
1630,5,45.22
3204,1,90.57
2060,2,155.91
2190,1,30.54
2836,4,56.44
3790,4,74.26
2311,4,150.63
1495,5,136.48
1987,3,123.02
1828,4,150.93
2765,3,69.85
3660,4,88.82
2732,4,59.58
1917,2,54.86
2139,5,36.2
2812,1,126.65
1086,4,142.47
1341,2,115.37
3269,2,60.64
1013,5,117.12
992,3,62.33
820,4,53.33
3812,5,155.32
3524,4,137.66
873,4,95.0
2882,2,32.71
2816,1,123.7
1903,3,115.32
1047,2,148.67
2516,1,59.31
3246,4,99.01
1683,1,136.37
3260,2,106.61
1366,3,120.87
3336,3,74.86
3700,5,147.61
3409,1,132.22
950,2,139.41
2489,2,108.17
2519,5,54.22
2054,4,39.77
3184,3,98.35
2228,3,32.36
2003,3,63.83
998,1,89.45
2275,3,92.5
3196,5,99.96
2687,5,64.57
2593,5,85.67
1045,4,41.01
2588,5,130.27
3650,5,113.63
2566,5,46.43
1765,2,103.61
3207,1,122.5
2887,5,144.3
3029,2,39.26
2690,4,55.92
3365,5,158.8
1832,3,72.0
3023,2,88.02
1570,2,166.28
3266,4,59.96
3802,1,68.72
1402,4,75.47
2129,2,38.77
3196,4,79.95
3082,4,82.13
1441,5,72.61
3947,4,95.15
3366,5,71.33
1024,5,118.04
3194,2,32.85
940,2,83.89
3826,2,108.79
2666,5,90.19
2798,5,164.45
2474,5,47.22
1064,4,143.82
2900,3,55.09
3121,1,118.45
1488,1,88.75
2259,3,107.25
3572,3,88.68
3553,5,57.71
3372,5,45.18
2345,2,132.73
1854,2,122.29
1418,5,68.1
3500,5,35.02
3160,3,143.38
3537,1,110.18
1681,5,146.45
3195,3,49.43
3683,5,119.86
3545,1,52.61
2246,3,59.4
3360,3,164.31
1005,3,31.55
2563,3,169.72
2999,2,137.38
2583,4,168.3
2659,4,160.74
3114,3,36.4
2516,4,107.62
1275,2,105.42
3708,2,147.07
1555,2,53.27
1599,4,163.43
1863,3,36.48
2581,3,50.18
1607,5,64.2
1400,2,76.97
2361,1,128.84
3504,5,128.16
1754,5,62.44
3795,4,134.98
818,3,169.6
1707,4,71.49
2076,1,64.19
2324,5,79.06
2409,3,129.41
3676,4,111.89
3616,2,109.05
2709,3,68.09
864,4,57.31
2918,1,143.06
2965,5,81.17
2347,2,37.74
3534,4,167.8
3145,5,67.86
2232,5,169.96
1845,4,49.21
3980,2,150.84
2163,1,132.22
3371,2,54.99
3654,5,107.98
1570,1,127.23
1620,1,136.08
2635,5,67.03
3660,4,133.39
3150,4,142.48
3116,1,49.73
3847,1,81.01
2948,4,51.14
2354,1,97.17
3990,3,33.53
2473,5,70.99
2836,1,69.39
2142,1,35.56
3561,5,81.95
1305,3,155.42
3049,3,92.71
904,3,76.4
2181,3,141.69
2122,5,50.31
1819,5,168.3
1458,2,103.24
3185,2,52.47
2700,4,55.45
2233,2,102.72
3421,1,152.2
994,4,153.88
3119,3,169.94
1408,4,160.03
2831,3,93.97
1166,5,46.81
2180,4,57.37
970,3,147.44
2672,5,148.86
2988,1,86.2
946,3,123.35
3612,5,74.08
3872,1,108.48
1514,4,84.99
2114,5,70.44
2821,2,160.29
1482,4,90.59
2308,2,43.75
2634,2,127.84
1329,2,114.09
2703,2,82.09
3573,1,153.26
884,3,68.68
2323,2,150.73
1493,3,159.64
2393,2,131.87
2260,1,108.41
2326,2,112.76
2313,2,38.65
2209,2,159.54
3718,5,115.78
1320,5,132.0
1651,5,47.93
973,2,107.49
2017,5,129.39
2090,5,116.57
3799,4,72.39
3692,5,44.57
3679,2,99.59
2295,4,33.08
1814,2,44.71
3693,2,101.21
1283,5,167.9
3787,5,157.63
3611,5,102.63
1154,1,141.86
1977,2,168.47
961,2,30.93
1354,3,92.71
2550,1,151.53
2394,3,134.98
3168,5,142.14
1844,4,84.01
2552,1,74.33
1744,3,44.51
1693,1,86.96
2411,3,51.59
1492,2,93.01
3279,5,103.3
2049,5,134.63
2227,4,145.85
1699,3,130.27
1771,5,76.65
2205,3,73.55
1544,3,65.82
892,5,153.35
2585,4,128.58
3951,5,59.29
2546,3,52.01
986,2,142.43
3413,2,32.1
1367,1,109.82
3888,3,49.11
3035,2,130.16
853,3,169.46
3645,1,83.13
2773,2,128.51
3900,5,136.14
1676,3,51.2
1450,2,81.07
3572,5,33.49
1437,2,41.83
2068,3,80.03
1241,3,96.23
2696,2,108.87
1786,3,43.15
2744,2,44.89
2847,5,67.38
1323,1,58.16
1229,2,49.62
1389,5,147.13
1873,2,71.89
2753,4,54.57
2705,4,84.8
1158,3,47.02
3355,5,139.45
1798,1,82.22
862,1,135.53
1905,2,102.88
3050,4,62.16
3197,2,96.2
3741,1,168.26
2230,2,151.83
952,5,55.62
880,4,41.1
1312,3,38.51
2943,1,35.38
3791,2,156.49
1024,5,79.21
2282,4,53.56
2729,3,64.4
3915,2,84.5
2470,2,72.37
1229,1,139.62
1670,4,88.67
1826,3,108.29
3737,4,89.88
1128,2,114.31
3396,1,104.88
2129,4,124.48
3071,4,45.18
3031,5,107.23
3937,2,160.23
2953,1,41.71
2432,1,161.69
1864,2,97.98
2304,5,89.71
2661,2,134.6
2520,2,143.22
1721,2,60.91
1346,3,113.22
1981,4,143.36
1029,3,49.85
1772,3,112.69
1268,5,124.81
3848,3,45.3
1406,2,105.26
2573,1,115.58
3150,2,103.36
932,5,80.11
1429,4,143.74
2165,5,40.6
2988,4,168.14
3538,2,106.31
3046,1,60.72
2292,1,108.65
3831,5,47.45
2242,1,165.52
3814,3,35.14
1457,1,84.04
3694,4,55.35
1022,3,42.04
3009,5,115.09
2105,2,72.73
1800,3,80.04
1941,2,130.02
2937,1,167.1
3580,5,74.4
2578,4,96.71
877,4,150.55
2615,2,35.0
1107,1,129.27
927,2,90.44
1319,4,88.24
1123,4,32.55
1708,2,168.57
2598,4,137.47
2868,1,76.91
1335,3,69.6
3709,1,65.8
3885,5,146.58
2977,1,93.25
1327,2,93.49
3963,4,118.0
1038,4,62.3
1825,5,114.34
2989,5,76.25
950,4,157.72
2521,5,94.33
1968,4,77.79
3814,5,94.75
2594,3,159.59
2672,5,93.87
2010,5,88.18
2282,4,68.79
3148,3,166.2
3190,3,70.65
3859,1,60.62
1584,2,30.07
2715,1,52.69
2301,2,69.16
2907,1,64.9
1182,5,44.43
3199,2,41.39
1383,5,69.29
1792,3,159.44
2960,2,62.95
2655,5,169.24
1222,4,152.25
1751,2,39.45
2822,2,103.6
3754,3,45.29
3991,2,75.23
2080,3,56.2
3130,3,36.37
1873,1,75.87
3424,2,77.76
1833,4,109.27
1788,1,127.35
970,1,149.88
3955,5,78.77
1408,2,102.07
1361,5,30.56
3516,1,150.08
1023,4,167.1
2730,4,55.93
2786,1,105.53
2731,4,42.29
1614,3,84.38
3979,2,143.34
3279,3,137.12
3267,3,36.07
1107,2,100.79
1286,3,169.4
2229,2,155.41
1213,2,82.9
2628,5,142.84
3479,5,109.14
1198,3,54.35
2096,3,84.35
2268,5,68.94
3593,2,124.69
2957,4,161.7
2701,1,36.22
1816,4,42.89
3184,1,46.59
3521,5,51.52
2373,5,84.84
998,2,166.28
3871,3,119.39
1978,4,124.76
1701,3,96.02
2444,5,141.37
1732,2,132.45
971,1,95.25
3253,2,73.14
3712,4,130.36
1451,2,73.89
3010,3,64.83
3558,2,156.15
2547,3,146.02
2353,5,132.79
2370,1,39.03
962,5,126.09
2157,3,60.12
1644,5,64.02
3894,2,41.58
2979,4,125.85
1177,3,169.03
981,3,36.59
2785,3,34.54
1647,1,104.49
2472,3,39.7
3195,1,103.86
3266,1,91.67
1554,1,41.71
3259,3,121.0
2168,4,80.14
3821,5,120.18
3857,2,152.23
1241,4,57.04
1682,4,164.3
3909,1,122.72
3032,5,161.59
1672,3,56.19
2318,2,50.64
3816,1,48.64
995,2,76.88
1031,1,63.89
2460,2,101.5
2184,5,103.17
3475,1,86.54
1999,4,111.83
3154,5,96.73
1797,1,33.28
3432,5,39.63
3924,3,98.79
3783,3,69.82
1817,5,94.96
3199,4,168.92
1421,2,159.55
3571,2,87.45
992,2,77.98
2853,1,49.61
3475,3,129.82
1988,4,40.63
1166,4,35.51
3657,4,164.85
3373,3,96.55
1078,5,107.03
1690,3,141.35
3368,2,165.0
3411,1,97.7
2516,4,92.38
1352,4,54.51
2968,2,154.72
2243,5,150.74
2568,3,113.63
3947,3,84.67
3103,5,154.3
2184,2,119.87
2770,4,85.51
1810,5,104.16
3009,1,158.82
3896,5,81.45
1669,4,133.42
3312,1,66.71
3622,4,109.18
2443,2,155.86
2792,4,74.5
2660,1,116.99
3644,3,62.06
3960,5,34.2
1179,1,153.9
2787,2,114.79
1867,1,167.75
1748,3,81.0
2767,4,121.33
2713,3,72.22
2062,4,47.71
1858,2,37.96
1125,2,86.52
2522,3,91.88
1331,3,112.45
1043,5,78.59
2458,3,109.08
2676,2,80.68
2239,2,69.12
2786,4,160.48
3515,1,123.0
2188,3,102.61
3440,4,36.5
3487,5,52.95
1736,3,62.36
994,5,127.26
3403,1,105.08
3833,5,50.51
1703,5,61.14
1023,4,136.49
3237,5,168.94
1429,4,58.12
1651,3,157.69
2107,5,167.64
2865,3,138.79
3571,2,165.61
3329,1,93.63
3896,4,115.4
3389,3,71.88
2438,4,54.86
1421,1,163.9
1309,3,34.2
2602,5,84.9
1735,3,168.21
2172,2,128.99
2922,2,96.64
2790,1,71.77
2239,1,141.54
2175,1,98.82
3008,5,93.44
923,2,100.92
1344,2,58.48
2088,2,78.2
3995,3,48.99
2591,5,116.75
1340,4,129.73
1580,5,86.53
1944,4,134.16
1002,3,125.39
3730,4,113.77
2153,5,58.11
1440,1,56.47
2026,2,165.97
1147,5,155.32
2620,5,61.75
3268,2,138.59
3793,4,113.76
2486,2,52.29
1636,3,55.3
1631,3,95.13
2641,4,161.85
2796,4,138.15
1988,4,134.84
2358,2,80.71
2551,5,40.94
1458,1,123.33
3125,5,155.78
2153,4,165.51
807,5,58.86
2002,3,49.04
2502,4,115.24
2366,5,48.41
1803,5,127.05
1902,1,48.05
3435,1,59.33
3578,2,169.35
2801,2,65.17
2086,4,126.02
3574,3,147.89
2684,4,54.5
3699,5,158.52
3809,4,99.73
3804,3,151.37
3805,4,101.74
2311,5,121.08
3069,3,138.97
2823,4,157.63
1918,4,103.41
2821,2,110.01
2866,2,60.4
1198,2,122.23
1976,4,48.1
2479,3,90.58
1686,4,102.68
3487,2,45.56
3719,4,78.38
1783,3,156.17
3908,2,62.81
2750,2,102.24
1232,5,62.02
3072,3,99.56
1131,3,108.04
2701,2,142.81
1289,5,102.09
3005,1,128.21
3107,3,114.79
1954,4,75.09
1041,4,81.68
1115,1,169.13
1768,5,121.61
2996,4,94.77
1288,1,143.57
2636,3,79.83
3759,3,115.83
2611,4,74.97
2763,5,165.49
2065,5,71.68
3249,4,97.17
1962,1,31.3
1609,4,70.91
2706,4,99.12
3230,4,66.35
2105,5,40.23
2141,1,62.39
3574,5,148.77
3010,4,159.28
3974,4,87.18
882,5,62.63
1077,4,136.29
2581,2,60.88
813,2,92.95
3517,5,140.04
3153,2,150.07
1419,5,115.43
1754,4,161.0
